split,patient_id,frame_id,shift_px,target_px,instruction_px,truth_px,quality,dice
test,P041,P041/seq0/000064,57,-6,-6.647080818324298,-5.86860478238782,0.6340985715530867,0.931237721021611
test,P041,P041/seq0/000064,59,-8,-8.753080367583948,-7.86860478238782,0.6344904117084721,0.932241250930752
test,P041,P041/seq0/000064,61,-10,-10.893909198335109,-9.86860478238782,0.6338484974750902,0.9332195434179645
test,P041,P041/seq0/000064,64,-13,-13.98142650154503,-12.86860478238782,0.6351404361918679,0.9341669338463182
test,P041,P041/seq0/000064,67,-16,-16.589693713030925,-15.86860478238782,0.6351349388736628,0.9355132672205843
test,P041,P041/seq0/000064,71,-20,-20.0042697063501,-19.86860478238782,0.6284215051194901,0.9351707866373532
test,P041,P041/seq0/000064,76,-25,-24.88767337613038,-24.86860478238782,0.6240880005744536,0.9373217840426105
test,P041,P041/seq0/000064,83,-32,-32.707673883507255,-31.86860478238782,0.5991733685436396,0.938117748173614
test,P041,P041/seq0/000064,91,-40,-40.50161880820531,-39.86860478238782,0.5682208015324577,0.9373358348968105
test,P041,P041/seq0/000096,39,2,5.700805611379295,2.196458155879526,0.6158714896273532,0.9345395291341237
test,P041,P041/seq0/000096,37,4,8.033818914847586,4.196458155879526,0.6160782023040087,0.9330038748806649
test,P041,P041/seq0/000096,35,6,10.037089946466622,6.196458155879526,0.6181419314608202,0.9341404629785326
test,P041,P041/seq0/000096,33,8,12.172256104914865,8.196458155879526,0.6164346153534356,0.9324920431068178
test,P041,P041/seq0/000096,31,10,13.811184295192263,10.196458155879526,0.6200524892200914,0.9336529884032114
test,P041,P041/seq0/000096,28,13,16.59734641145181,13.196458155879526,0.622428280732604,0.935781871115839
test,P041,P041/seq0/000096,25,16,19.54356026575779,16.196458155879526,0.6177842594920372,0.9364382945213184
test,P041,P041/seq0/000096,21,20,23.730391346878307,20.196458155879526,0.6176483251570718,0.9358707279995496
test,P041,P041/seq0/000096,16,25,28.601346665305158,25.196458155879526,0.6256534914278888,0.9366224758069027
test,P041,P041/seq0/000096,9,32,34.95765720425902,32.196458155879526,0.6375804013950458,0.942246835443038
test,P041,P041/seq0/000096,1,40,43.292554914161855,40.196458155879526,0.6262361391138195,0.9403951145381888
test,P041,P041/seq0/000096,43,-2,1.4995011525223845,-1.803541844120474,0.6202011476989107,0.936253641048622
test,P041,P041/seq0/000096,45,-4,-0.3323570435992593,-3.803541844120474,0.6193703695460611,0.9334821428571428
test,P041,P041/seq0/000096,47,-6,-2.2290921445737126,-5.803541844120474,0.618155329179409,0.9331550802139037
test,P041,P041/seq0/000096,49,-8,-3.962778257934673,-7.803541844120474,0.6157840153549259,0.9326713895241814
test,P041,P041/seq0/000096,51,-10,-6.0866075873657906,-9.803541844120474,0.6172929045767556,0.9346024636058231
test,P041,P041/seq0/000096,54,-13,-9.367225698782335,-12.803541844120474,0.6156687800203889,0.9351290684624018
test,P041,P041/seq0/000096,57,-16,-12.593445012654627,-15.803541844120474,0.6161318235006897,0.9353842699152305
test,P041,P041/seq0/000096,61,-20,-16.438931810849397,-19.803541844120474,0.6187776305931043,0.9342200860671771
test,P041,P041/seq0/000096,66,-25,-20.821418839747622,-24.803541844120474,0.6097249571405758,0.9300656160619146
test,P041,P041/seq0/000096,73,-32,-27.809057765567673,-31.803541844120474,0.589860621221349,0.928251882892576
test,P041,P041/seq0/000096,81,-40,-35.98303310080345,-39.803541844120474,0.560668109990106,0.9298855732555531
val,P042,P042/seq0/000000,41,2,-0.5123713317607326,1.6739627409676388,0.3637667259438583,0.8370448921880523
val,P042,P042/seq0/000000,39,4,1.826732319448297,3.6739627409676388,0.362318789260905,0.8414035087719298
val,P042,P042/seq0/000000,37,6,3.672434353999563,5.673962740967639,0.35881269154003914,0.8395234758234057
val,P042,P042/seq0/000000,35,8,5.371958236965327,7.673962740967639,0.35658820004836744,0.8341531974701335
val,P042,P042/seq0/000000,33,10,6.898190960449128,9.673962740967639,0.3572536018885251,0.8272437034409365
val,P042,P042/seq0/000000,30,13,9.873076805197982,12.673962740967639,0.3605876733777461,0.8322100035473572
val,P042,P042/seq0/000000,27,16,13.287294338481075,15.673962740967639,0.360852556149149,0.838276836158192
val,P042,P042/seq0/000000,23,20,17.814501476332268,19.67396274096764,0.361709835306837,0.8405898876404494
val,P042,P042/seq0/000000,18,25,22.070663532196477,24.67396274096764,0.35581194855147164,0.8286824443659484
val,P042,P042/seq0/000000,11,32,29.298598031020646,31.67396274096764,0.36101039911545046,0.838276836158192
val,P042,P042/seq0/000000,3,40,37.36239622894364,39.67396274096764,0.35606484807388356,0.8338602037232175
val,P042,P042/seq0/000000,45,-2,-5.059191079124702,-2.326037259032347,0.36262823273258266,0.8350478893224548
val,P042,P042/seq0/000000,47,-4,-7.089744687035278,-4.326037259032347,0.36347510983021686,0.8329779673063256
val,P042,P042/seq0/000000,49,-6,-9.123872088776068,-6.326037259032347,0.35716041086971795,0.8267045454545454
val,P042,P042/seq0/000000,51,-8,-10.628041763034673,-8.326037259032347,0.3565178011149468,0.8341531974701335
val,P042,P042/seq0/000000,53,-10,-12.298054147182967,-10.326037259032347,0.36043235543677077,0.840996840996841
val,P042,P042/seq0/000000,56,-13,-15.33282024627627,-13.326037259032347,0.36210543479811136,0.839732300105671
val,P042,P042/seq0/000000,59,-16,-18.81907560459257,-16.326037259032347,0.36158830785250434,0.8358103326256192
val,P042,P042/seq0/000000,63,-20,-23.190464060802526,-20.326037259032347,0.36272954706845895,0.8296507483962936
val,P042,P042/seq0/000000,68,-25,-27.50455082242965,-25.326037259032347,0.3576698519895414,0.8353894959464223
val,P042,P042/seq0/000000,75,-32,-34.906588574467406,-32.32603725903235,0.3657649283956873,0.83
val,P042,P042/seq0/000000,83,-40,-42.6056548266659,-40.32603725903235,0.3644303340852959,0.8263045032165832
val,P042,P042/seq0/000022,38,2,3.5434172411519427,1.8577595185459046,0.3628297672981329,0.739385065885798
val,P042,P042/seq0/000022,36,4,5.189113375496973,3.8577595185459046,0.35855153391733136,0.7404411764705883
val,P042,P042/seq0/000022,34,6,6.7307882479840515,5.857759518545905,0.3588502515697279,0.7524898561416451
val,P042,P042/seq0/000022,32,8,8.632713993406597,7.857759518545905,0.3621520202450892,0.7564959168522642
val,P042,P042/seq0/000022,30,10,10.792755520057426,9.857759518545905,0.36449449093830166,0.7580585402000741
val,P042,P042/seq0/000022,27,13,13.932336064457246,12.857759518545905,0.35863439917339934,0.7511944138184491
val,P042,P042/seq0/000022,24,16,17.46752534364063,15.857759518545905,0.36200519424620264,0.7404692082111437
val,P042,P042/seq0/000022,20,20,21.203447175568357,19.857759518545905,0.3592109657724789,0.7401690554943036
val,P042,P042/seq0/000022,15,25,25.580344975624058,24.857759518545905,0.36059355830797823,0.7611995557201037
val,P042,P042/seq0/000022,8,32,33.46752534364063,31.857759518545905,0.36213606040570756,0.7404692082111437
val,P042,P042/seq0/000022,0,40,40.64926008817885,39.857759518545905,0.370202833487972,0.7569573283858998
val,P042,P042/seq0/000022,42,-2,-0.7871653494844963,-2.142240481454081,0.36303504353055405,0.7470588235294118
val,P042,P042/seq0/000022,44,-4,-3.0464634246870617,-4.142240481454081,0.36411544632110393,0.7541589648798521
val,P042,P042/seq0/000022,46,-6,-5.22442886373625,-6.142240481454081,0.364536219763037,0.7587230883444692
val,P042,P042/seq0/000022,48,-8,-7.409460470515938,-8.142240481454081,0.36226153253698967,0.7568773234200743
val,P042,P042/seq0/000022,50,-10,-9.252016827760826,-10.142240481454081,0.35848017396470827,0.7516629711751663
val,P042,P042/seq0/000022,53,-13,-11.729944492474118,-13.142240481454081,0.3600747588596633,0.7397865292602135
val,P042,P042/seq0/000022,56,-16,-14.601415517734154,-16.14224048145408,0.3622646016719245,0.742730953257269
val,P042,P042/seq0/000022,60,-20,-19.13697092150386,-20.14224048145408,0.36187814804892393,0.7546330615270571
val,P042,P042/seq0/000022,65,-25,-24.477813780043732,-25.14224048145408,0.3608729433448982,0.752704214845207
val,P042,P042/seq0/000022,72,-32,-30.751386171804796,-32.14224048145408,0.3655806196119505,0.7405204460966542
val,P042,P042/seq0/000022,80,-40,-39.61072674757108,-40.14224048145408,0.3689504023925938,0.7502833396297696
val,P042,P042/seq0/000044,34,2,2.2143520491280952,1.9732332997206754,0.3903743736851258,0.8904259191845649
val,P042,P042/seq0/000044,32,4,4.279312785458188,3.9732332997206754,0.3877577023280629,0.8871201157742402
val,P042,P042/seq0/000044,30,6,5.855247872677111,5.973233299720675,0.3851556122699081,0.8900181488203267
val,P042,P042/seq0/000044,28,8,8.040760421017197,7.973233299720675,0.38658967701139085,0.8884852887758808
val,P042,P042/seq0/000044,26,10,10.28620335048906,9.973233299720675,0.38664321352993136,0.8851865266207896
val,P042,P042/seq0/000044,23,13,13.385179847614154,12.973233299720675,0.3842408399184868,0.8816120906801007
val,P042,P042/seq0/000044,20,16,16.31348084560203,15.973233299720675,0.38689216515321245,0.8888888888888888
val,P042,P042/seq0/000044,16,20,20.32564951213311,19.973233299720675,0.38798510155444815,0.8858381502890174
val,P042,P042/seq0/000044,11,25,25.123076805197982,24.973233299720675,0.3849480858220538,0.8867102396514162
val,P042,P042/seq0/000044,4,32,32.33233606445725,31.973233299720675,0.3992860157412528,0.8881650380021715
val,P042,P042/seq0/000044,-4,40,40.01906550576295,39.973233299720675,0.4934138993269947,0.8884852887758808
val,P042,P042/seq0/000044,38,-2,-1.8345060278017797,-2.0267667002793246,0.38102030944730225,0.8829672308246309
val,P042,P042/seq0/000044,40,-4,-3.433625369679959,-4.026766700279325,0.386009504717544,0.8812949640287769
val,P042,P042/seq0/000044,42,-6,-5.722739659039519,-6.026766700279325,0.38610933962429883,0.8855072463768116
val,P042,P042/seq0/000044,44,-8,-8.005093484657095,-8.026766700279325,0.3873468092813968,0.8894545454545455
val,P042,P042/seq0/000044,46,-10,-10.191234789004909,-10.026766700279325,0.3864092540458046,0.8894545454545455
val,P042,P042/seq0/000044,49,-13,-12.746261962917941,-13.026766700279325,0.3898625596817141,0.888
val,P042,P042/seq0/000044,52,-16,-15.801719942769495,-16.026766700279325,0.39014343284771635,0.8903413217138707
val,P042,P042/seq0/000044,56,-20,-19.484939650216745,-20.026766700279325,0.38607277072756685,0.8822470291681671
val,P042,P042/seq0/000044,61,-25,-25.234229130875065,-25.026766700279325,0.388063461339208,0.8911614317019723
val,P042,P042/seq0/000044,68,-32,-31.823082316887053,-32.026766700279325,0.3923355297828994,0.8940058479532164
val,P042,P042/seq0/000044,76,-40,-39.989914588149304,-40.026766700279325,0.39261519659349225,0.8970859461453339
val,P042,P042/seq0/000066,37,2,-0.5498598113090907,1.5953402101893346,0.40474205310741473,0.863749555318392
val,P042,P042/seq0/000066,35,4,1.5783375449177157,3.5953402101893346,0.4102380233999483,0.87
val,P042,P042/seq0/000066,33,6,3.569115056564101,5.595340210189335,0.4067508579868419,0.8709562744400995
val,P042,P042/seq0/000066,31,8,5.467727010959308,7.595340210189335,0.40920247359825673,0.8721054506590666
val,P042,P042/seq0/000066,29,10,7.158889477374302,9.595340210189335,0.4086328566588902,0.8725455194573367
val,P042,P042/seq0/000066,26,13,10.469723077575054,12.595340210189335,0.40396005023828974,0.8645390070921986
val,P042,P042/seq0/000066,23,16,13.625728576807106,15.595340210189335,0.4064344772423308,0.8605803255484784
val,P042,P042/seq0/000066,19,20,17.624966839562248,19.595340210189335,0.41075289169107676,0.8701854493580599
val,P042,P042/seq0/000066,14,25,22.240223252536353,24.595340210189335,0.40992338969035974,0.8725071225071225
val,P042,P042/seq0/000066,7,32,29.62426003711144,31.595340210189335,0.40583642533729664,0.85997171145686
val,P042,P042/seq0/000066,-1,40,37.445287619708594,39.595340210189335,0.466744615009697,0.8718861209964412
val,P042,P042/seq0/000066,41,-2,-4.367438099951073,-2.4046597898106654,0.40482885146943454,0.8630088495575221
val,P042,P042/seq0/000066,43,-4,-6.78968450883832,-4.404659789810665,0.4063538106294924,0.8714285714285714
val,P042,P042/seq0/000066,45,-6,-8.884582720256986,-6.404659789810665,0.40818469700113214,0.8726752503576538
val,P042,P042/seq0/000066,47,-8,-10.578713828410827,-8.404659789810665,0.40903115802848533,0.8725455194573367
val,P042,P042/seq0/000066,49,-10,-12.447251736896476,-10.404659789810665,0.4069803204941517,0.8718861209964412
val,P042,P042/seq0/000066,52,-13,-15.485049916565089,-13.404659789810665,0.4113853298497123,0.8711174580506962
val,P042,P042/seq0/000066,55,-16,-18.43845816301274,-16.404659789810665,0.40648098143962486,0.8619098331558396
val,P042,P042/seq0/000066,59,-20,-22.82364071676224,-20.404659789810665,0.40864719968902924,0.8735220351128627
val,P042,P042/seq0/000066,64,-25,-27.455398790453188,-25.404659789810665,0.4086716005025295,0.8767025089605734
val,P042,P042/seq0/000066,71,-32,-34.345891116698795,-32.404659789810665,0.4107553811138385,0.8702838663312972
val,P042,P042/seq0/000066,79,-40,-42.52536622381828,-40.404659789810665,0.405644907328839,0.8834178131788559
val,P063,P063/seq0/000000,52,2,-0.22461955894300445,2.084010525565674,0.5606120594329014,0.8664884415788646
val,P063,P063/seq0/000000,50,4,1.6455798304237135,4.084010525565674,0.5579925301644462,0.8694966072273946
val,P063,P063/seq0/000000,48,6,3.733972106714816,6.084010525565674,0.5563488591805827,0.8663522012578616
val,P063,P063/seq0/000000,46,8,5.661823560852412,8.084010525565674,0.5563310477454974,0.8671284634760705
val,P063,P063/seq0/000000,44,10,7.717650771337318,10.084010525565674,0.5580001160997674,0.8661739267180374
val,P063,P063/seq0/000000,41,13,10.870781753329808,13.084010525565674,0.561700677192637,0.8623767026773133
val,P063,P063/seq0/000000,38,16,13.878520111776083,16.084010525565674,0.5605723788527733,0.8651279635735595
val,P063,P063/seq0/000000,34,20,17.62361084439182,20.084010525565674,0.5572075874646918,0.8684003152088259
val,P063,P063/seq0/000000,29,25,22.519278870094737,25.084010525565674,0.5584068563650342,0.864406779661017
val,P063,P063/seq0/000000,22,32,29.8548195437872,32.084010525565674,0.5602598995779575,0.8648563804740229
val,P063,P063/seq0/000000,14,40,37.477626480221204,40.084010525565674,0.5672000530812112,0.8682634730538922
val,P063,P063/seq0/000000,56,-2,-3.9541791800690476,-1.9159894744343262,0.5609709347668341,0.8638644918444166
val,P063,P063/seq0/000000,58,-4,-6.0786447862356,-3.915989474434326,0.5595632661882337,0.8650855976126904
val,P063,P063/seq0/000000,60,-6,-8.2486486414372,-5.915989474434326,0.559723267482734,0.8664464369985843
val,P063,P063/seq0/000000,62,-8,-10.318912786847363,-7.915989474434326,0.5572080365498984,0.8683588207472804
val,P063,P063/seq0/000000,64,-10,-12.169438777646917,-9.915989474434326,0.5569003981165171,0.8692222748067518
val,P063,P063/seq0/000000,67,-13,-15.253011372280241,-12.915989474434326,0.5596547831832718,0.8722494855152763
val,P063,P063/seq0/000000,70,-16,-18.12961361135271,-15.915989474434326,0.5597601470083007,0.86785320522917
val,P063,P063/seq0/000000,74,-20,-22.074566198342154,-19.915989474434326,0.5610967723027602,0.8695926744553205
val,P063,P063/seq0/000000,79,-25,-27.138160210854892,-24.915989474434326,0.5570653391738306,0.8765510658606427
val,P063,P063/seq0/000000,86,-32,-33.744067706820545,-31.915989474434326,0.558504591998423,0.8870993718795297
val,P063,P063/seq0/000000,94,-40,-40.99449483884425,-39.915989474434326,0.55280944377513,0.9062757371108549
val,P063,P063/seq0/000021,49,2,1.8296807665795,2.396646394269766,0.5515588343399448,0.920328801770471
val,P063,P063/seq0/000021,47,4,3.918387136350077,4.396646394269766,0.5513812381412696,0.9203344376084556
val,P063,P063/seq0/000021,45,6,6.045753087249267,6.396646394269766,0.5500291306881367,0.9221252973830294
val,P063,P063/seq0/000021,43,8,8.233553568018493,8.396646394269766,0.5481989208698064,0.9208564631245043
val,P063,P063/seq0/000021,41,10,10.084519591267636,10.396646394269766,0.5530212434293326,0.9214477635530267
val,P063,P063/seq0/000021,38,13,13.127908444966863,13.396646394269766,0.5539501336126111,0.9261426538035743
val,P063,P063/seq0/000021,35,16,15.884830873914083,16.396646394269766,0.5540437704398051,0.9258141382049245
val,P063,P063/seq0/000021,31,20,19.830878959561062,20.396646394269766,0.5526412901078801,0.9184251968503937
val,P063,P063/seq0/000021,26,25,25.169561219100984,25.396646394269766,0.5527145115918265,0.9206198608475649
val,P063,P063/seq0/000021,19,32,31.77174106150008,32.396646394269766,0.5551939331868745,0.9253494282083863
val,P063,P063/seq0/000021,11,40,39.97822356836646,40.396646394269766,0.5820041049559822,0.9216589861751152
val,P063,P063/seq0/000021,53,-2,-1.8410084078346074,-1.6033536057302342,0.5526926997964856,0.927007299270073
val,P063,P063/seq0/000021,55,-4,-3.8080567659474696,-3.603353605730234,0.5528449811308097,0.9228828260526731
val,P063,P063/seq0/000021,57,-6,-5.765629662463709,-5.603353605730234,0.5508077077768648,0.9214477635530267
val,P063,P063/seq0/000021,59,-8,-7.623362155580423,-7.603353605730234,0.5472519328524964,0.9225396825396825
